hp_kw,km,age,price,make_model_Audi_A1,make_model_Audi_A3,make_model_Opel_Astra,make_model_Opel_Corsa,make_model_Opel_Insignia,make_model_Renault_Clio,make_model_Renault_Duster,make_model_Renault_Espace,gearing_type_Automatic,gearing_type_Manual,gearing_type_Semi_Automatic
88.0,28500.0,3.0,12490,0,0,0,0,0,1,0,0,1,0,0
87.0,31356.0,2.0,13390,0,0,0,0,0,1,0,0,1,0,0
87.0,31356.0,2.0,13390,0,0,0,0,0,1,0,0,1,0,0
88.0,23491.0,3.0,12545,0,0,0,0,0,1,0,0,1,0,0
87.0,31356.0,2.0,13390,0,0,0,0,0,1,0,0,1,0,0
87.0,31356.0,2.0,13390,0,0,0,0,0,1,0,0,1,0,0
87.0,31356.0,2.0,13390,0,0,0,0,0,1,0,0,1,0,0
87.0,31356.0,2.0,13390,0,0,0,0,0,1,0,0,1,0,0
87.0,31356.0,2.0,13390,0,0,0,0,0,1,0,0,1,0,0
87.0,31356.0,2.0,13390,0,0,0,0,0,1,0,0,1,0,0
87.0,31356.0,2.0,13390,0,0,0,0,0,1,0,0,1,0,0
87.0,31356.0,2.0,13390,0,0,0,0,0,1,0,0,1,0,0
87.0,31356.0,2.0,13390,0,0,0,0,0,1,0,0,1,0,0
87.0,31356.0,2.0,13390,0,0,0,0,0,1,0,0,1,0,0
87.0,31356.0,2.0,13390,0,0,0,0,0,1,0,0,1,0,0
66.0,59897.0,3.0,13300,0,0,0,0,0,1,0,0,1,0,0
88.0,20500.0,3.0,13250,0,0,0,0,0,1,0,0,1,0,0
87.0,24700.0,1.0,13200,0,0,0,0,0,1,0,0,1,0,0
87.0,31356.0,2.0,13390,0,0,0,0,0,1,0,0,1,0,0
88.0,14610.0,3.0,13200,0,0,0,0,0,1,0,0,1,0,0
87.0,31356.0,2.0,13390,0,0,0,0,0,1,0,0,1,0,0
66.0,14000.0,2.0,13280,0,0,0,0,0,1,0,0,1,0,0
66.0,32713.0,2.0,12000,0,0,0,0,0,1,0,0,1,0,0
66.0,41748.57692307692,2.0,12400,0,0,0,0,0,1,0,0,1,0,0
66.0,32713.0,2.0,12000,0,0,0,0,0,1,0,0,1,0,0
66.0,10100.0,2.0,12000,0,0,0,0,0,1,0,0,1,0,0
87.0,55000.0,3.0,12000,0,0,0,0,0,1,0,0,1,0,0
66.0,32713.0,2.0,12000,0,0,0,0,0,1,0,0,1,0,0
66.0,37000.0,3.0,12000,0,0,0,0,0,1,0,0,1,0,0
87.0,27840.0,3.0,11999,0,0,0,0,0,1,0,0,1,0,0
87.0,19100.0,3.0,11990,0,0,0,0,0,1,0,0,1,0,0
88.0,17890.0,3.0,11990,0,0,0,0,0,1,0,0,1,0,0
66.0,93473.0,3.0,11950,0,0,0,0,0,1,0,0,1,0,0
66.0,25500.0,3.0,11900,0,0,0,0,0,1,0,0,1,0,0
87.0,120964.0,3.0,11900,0,0,0,0,0,1,0,0,1,0,0
87.0,29000.0,2.0,11900,0,0,0,0,0,1,0,0,1,0,0
66.0,73300.0,3.0,11990,0,0,0,0,0,1,0,0,1,0,0
66.0,75022.0,2.0,11900,0,0,0,0,0,1,0,0,1,0,0
81.0,35000.0,3.0,11800,0,0,0,0,0,1,0,0,1,0,0
87.0,23300.0,3.0,11750,0,0,0,0,0,1,0,0,1,0,0
87.0,46000.0,2.0,11890,0,0,0,0,0,1,0,0,1,0,0
66.0,19296.0,1.0,13490,0,0,0,0,0,1,0,0,1,0,0
87.0,37600.0,3.0,13495,0,0,0,0,0,1,0,0,1,0,0
66.0,22914.0,3.0,13470,0,0,0,0,0,1,0,0,1,0,0
66.0,36200.0,3.0,13490,0,0,0,0,0,1,0,0,1,0,0
66.0,7.0,1.0,13400,0,0,0,0,0,1,0,0,1,0,0
87.0,31356.0,2.0,13390,0,0,0,0,0,1,0,0,1,0,0
87.0,12176.0,2.0,13450,0,0,0,0,0,1,0,0,1,0,0
87.0,31356.0,2.0,13390,0,0,0,0,0,1,0,0,1,0,0
87.0,17547.0,3.0,13400,0,0,0,0,0,1,0,0,1,0,0
88.0,45000.0,3.0,13445,0,0,0,0,0,1,0,0,1,0,0
87.0,31356.0,2.0,13390,0,0,0,0,0,1,0,0,1,0,0
87.0,31356.0,2.0,13390,0,0,0,0,0,1,0,0,1,0,0
87.0,31356.0,2.0,13390,0,0,0,0,0,1,0,0,1,0,0
87.0,31356.0,2.0,13390,0,0,0,0,0,1,0,0,1,0,0
87.0,31356.0,2.0,13390,0,0,0,0,0,1,0,0,1,0,0
87.0,31356.0,2.0,13390,0,0,0,0,0,1,0,0,1,0,0
87.0,31356.0,2.0,13390,0,0,0,0,0,1,0,0,1,0,0
87.0,31356.0,2.0,13390,0,0,0,0,0,1,0,0,1,0,0
87.0,31356.0,2.0,13390,0,0,0,0,0,1,0,0,1,0,0
87.0,31356.0,2.0,13390,0,0,0,0,0,1,0,0,1,0,0
66.0,20000.0,1.0,11600,0,0,0,0,0,1,0,0,1,0,0
66.0,17000.0,3.0,11500,0,0,0,0,0,1,0,0,1,0,0
66.0,32713.0,2.0,11500,0,0,0,0,0,1,0,0,1,0,0
66.0,32713.0,2.0,11500,0,0,0,0,0,1,0,0,1,0,0
88.0,47000.0,2.0,11600,0,0,0,0,0,1,0,0,1,0,0
66.0,32713.0,2.0,11500,0,0,0,0,0,1,0,0,1,0,0
66.0,32713.0,2.0,11500,0,0,0,0,0,1,0,0,1,0,0
66.0,32713.0,2.0,11500,0,0,0,0,0,1,0,0,1,0,0
66.0,32713.0,2.0,11500,0,0,0,0,0,1,0,0,1,0,0
66.0,32713.0,2.0,11500,0,0,0,0,0,1,0,0,1,0,0
66.0,32713.0,2.0,11500,0,0,0,0,0,1,0,0,1,0,0
66.0,32713.0,2.0,11500,0,0,0,0,0,1,0,0,1,0,0
66.0,32713.0,2.0,11500,0,0,0,0,0,1,0,0,1,0,0
66.0,32713.0,2.0,11500,0,0,0,0,0,1,0,0,1,0,0
66.0,32713.0,2.0,11500,0,0,0,0,0,1,0,0,1,0,0
66.0,32713.0,2.0,11500,0,0,0,0,0,1,0,0,1,0,0
66.0,32713.0,2.0,11500,0,0,0,0,0,1,0,0,1,0,0
87.0,20000.0,3.0,12999,0,0,0,0,0,1,0,0,1,0,0
87.0,24043.0,1.0,12990,0,0,0,0,0,1,0,0,1,0,0
66.0,17557.0,1.0,12990,0,0,0,0,0,1,0,0,1,0,0
66.0,32713.0,2.0,11500,0,0,0,0,0,1,0,0,1,0,0
66.0,20842.0,1.0,12990,0,0,0,0,0,1,0,0,1,0,0
66.0,19000.0,2.0,12980,0,0,0,0,0,1,0,0,1,0,0
66.0,32713.0,2.0,11500,0,0,0,0,0,1,0,0,1,0,0
66.0,4529.0,2.0,12960,0,0,0,0,0,1,0,0,1,0,0
66.0,4529.0,2.0,12950,0,0,0,0,0,1,0,0,1,0,0
66.0,29790.0,2.0,12950,0,0,0,0,0,1,0,0,1,0,0
87.0,35000.0,3.0,12900,0,0,0,0,0,1,0,0,1,0,0
87.0,19000.0,2.0,12900,0,0,0,0,0,1,0,0,1,0,0
66.0,40327.0,2.0,12900,0,0,0,0,0,1,0,0,1,0,0
87.0,21904.0,2.0,12900,0,0,0,0,0,1,0,0,1,0,0
87.0,21788.0,2.0,12860,0,0,0,0,0,1,0,0,1,0,0
87.0,26000.0,1.0,10500,0,0,0,0,0,1,0,0,1,0,0
88.0,28916.0,2.0,12860,0,0,0,0,0,1,0,0,1,0,0
66.0,60000.0,3.0,12850,0,0,0,0,0,1,0,0,1,0,0
66.0,34732.0,2.0,12800,0,0,0,0,0,1,0,0,1,0,0
66.0,70000.0,3.0,10000,0,0,0,0,0,1,0,0,1,0,0
66.0,50601.0,3.0,10490,0,0,0,0,0,1,0,0,1,0,0
66.0,80000.0,3.0,10000,0,0,0,0,0,1,0,0,1,0,0
66.0,12000.0,2.0,9990,0,0,0,0,0,1,0,0,1,0,0
66.0,42000.0,2.0,9999,0,0,0,0,0,1,0,0,1,0,0
66.0,51000.0,2.0,9900,0,0,0,0,0,1,0,0,1,0,0
66.0,14230.0,3.0,9900,0,0,0,0,0,1,0,0,1,0,0
66.0,93968.0,3.0,9790,0,0,0,0,0,1,0,0,1,0,0
66.0,91000.0,3.0,9690,0,0,0,0,0,1,0,0,1,0,0
66.0,90000.0,3.0,9500,0,0,0,0,0,1,0,0,1,0,0
66.0,58000.0,3.0,9500,0,0,0,0,0,1,0,0,1,0,0
66.0,93000.0,3.0,9500,0,0,0,0,0,1,0,0,1,0,0
66.0,89910.0,2.0,8900,0,0,0,0,0,1,0,0,1,0,0
66.0,125333.0,3.0,8699,0,0,0,0,0,1,0,0,1,0,0
66.0,133523.0,3.0,8350,0,0,0,0,0,1,0,0,1,0,0
55.0,23863.0,3.0,8490,0,0,0,0,0,1,0,0,1,0,0
66.0,133523.0,3.0,8350,0,0,0,0,0,1,0,0,1,0,0
66.0,133523.0,3.0,8350,0,0,0,0,0,1,0,0,1,0,0
87.0,63000.0,3.0,11400,0,0,0,0,0,1,0,0,1,0,0
87.0,63000.0,3.0,11400,0,0,0,0,0,1,0,0,1,0,0
87.0,28000.0,2.0,11300,0,0,0,0,0,1,0,0,1,0,0
66.0,67930.0,3.0,11206,0,0,0,0,0,1,0,0,1,0,0
66.0,48000.0,3.0,11000,0,0,0,0,0,1,0,0,1,0,0
66.0,38000.0,2.0,11000,0,0,0,0,0,1,0,0,1,0,0
66.0,60892.0,3.0,11390,0,0,0,0,0,1,0,0,1,0,0
66.0,50000.0,2.0,10990,0,0,0,0,0,1,0,0,1,0,0
66.0,15559.0,2.0,10990,0,0,0,0,0,1,0,0,1,0,0
66.0,92000.0,3.0,10945,0,0,0,0,0,1,0,0,1,0,0
88.0,36600.0,3.0,10950,0,0,0,0,0,1,0,0,1,0,0
66.0,47000.0,2.0,10900,0,0,0,0,0,1,0,0,1,0,0
66.0,64103.0,3.0,10900,0,0,0,0,0,1,0,0,1,0,0
87.0,51985.0,3.0,10800,0,0,0,0,0,1,0,0,1,0,0
66.0,43000.0,3.0,10900,0,0,0,0,0,1,0,0,1,0,0
66.0,18035.130066815145,1.0,10800,0,0,0,0,0,1,0,0,1,0,0
66.0,34000.0,3.0,10590,0,0,0,0,0,1,0,0,1,0,0
66.0,34000.0,3.0,10700,0,0,0,0,0,1,0,0,1,0,0
66.0,78851.0,3.0,10500,0,0,0,0,0,1,0,0,1,0,0
66.0,23000.0,2.0,10500,0,0,0,0,0,1,0,0,1,0,0
87.0,18199.0,1.0,15990,0,0,0,0,0,1,0,0,1,0,0
55.0,55800.0,3.0,6490,0,0,0,0,0,1,0,0,0,1,0
55.0,56485.0,2.0,7490,0,0,0,0,0,1,0,0,0,1,0
55.0,112000.0,3.0,6490,0,0,0,0,0,1,0,0,0,1,0
55.0,26255.0,2.0,7900,0,0,0,0,0,1,0,0,0,1,0
55.0,140000.0,3.0,7500,0,0,0,0,0,1,0,0,0,1,0
55.0,19282.0,2.0,7900,0,0,0,0,0,1,0,0,0,1,0
55.0,26255.0,2.0,7900,0,0,0,0,0,1,0,0,0,1,0
55.0,20971.0,2.0,7900,0,0,0,0,0,1,0,0,0,1,0
55.0,20971.0,2.0,7900,0,0,0,0,0,1,0,0,0,1,0
67.0,76021.0,3.0,7990,0,0,0,0,0,1,0,0,0,1,0
53.0,2880.0,2.0,7990,0,0,0,0,0,1,0,0,0,1,0
55.0,87030.0,3.0,7990,0,0,0,0,0,1,0,0,0,1,0
54.0,23724.0,2.0,8290,0,0,0,0,0,1,0,0,0,1,0
55.0,104171.0,3.0,8290,0,0,0,0,0,1,0,0,0,1,0
55.0,80000.0,3.0,8300,0,0,0,0,0,1,0,0,0,1,0
66.0,95000.0,3.0,8200,0,0,0,0,0,1,0,0,0,1,0
55.0,120000.0,3.0,8299,0,0,0,0,0,1,0,0,0,1,0
56.0,39748.0,3.0,8290,0,0,0,0,0,1,0,0,0,1,0
55.0,29000.0,3.0,8300,0,0,0,0,0,1,0,0,0,1,0
66.0,50207.0,3.0,8290,0,0,0,0,0,1,0,0,0,1,0
54.0,19700.0,3.0,8490,0,0,0,0,0,1,0,0,0,1,0
66.0,30000.0,2.0,8500,0,0,0,0,0,1,0,0,0,1,0
66.0,77000.0,2.0,8500,0,0,0,0,0,1,0,0,0,1,0
54.0,49178.0,3.0,8490,0,0,0,0,0,1,0,0,0,1,0
54.0,49178.0,3.0,8490,0,0,0,0,0,1,0,0,0,1,0
54.0,49178.0,3.0,8490,0,0,0,0,0,1,0,0,0,1,0
54.0,49178.0,3.0,8490,0,0,0,0,0,1,0,0,0,1,0
54.0,56111.0,3.0,8500,0,0,0,0,0,1,0,0,0,1,0
54.0,49178.0,3.0,8490,0,0,0,0,0,1,0,0,0,1,0
54.0,49178.0,3.0,8490,0,0,0,0,0,1,0,0,0,1,0
54.0,49178.0,3.0,8490,0,0,0,0,0,1,0,0,0,1,0
54.0,49178.0,3.0,8490,0,0,0,0,0,1,0,0,0,1,0
54.0,49178.0,3.0,8490,0,0,0,0,0,1,0,0,0,1,0
54.0,49178.0,3.0,8490,0,0,0,0,0,1,0,0,0,1,0
54.0,49178.0,3.0,8490,0,0,0,0,0,1,0,0,0,1,0
54.0,49178.0,3.0,8490,0,0,0,0,0,1,0,0,0,1,0
54.0,49178.0,3.0,8490,0,0,0,0,0,1,0,0,0,1,0
54.0,49178.0,3.0,8490,0,0,0,0,0,1,0,0,0,1,0
54.0,49178.0,3.0,8490,0,0,0,0,0,1,0,0,0,1,0
54.0,49178.0,3.0,8490,0,0,0,0,0,1,0,0,0,1,0
54.0,49178.0,3.0,8490,0,0,0,0,0,1,0,0,0,1,0
54.0,49178.0,3.0,8490,0,0,0,0,0,1,0,0,0,1,0
54.0,49178.0,3.0,8490,0,0,0,0,0,1,0,0,0,1,0
54.0,49178.0,3.0,8490,0,0,0,0,0,1,0,0,0,1,0
54.0,49178.0,3.0,8490,0,0,0,0,0,1,0,0,0,1,0
54.0,49178.0,3.0,8490,0,0,0,0,0,1,0,0,0,1,0
54.0,49178.0,3.0,8490,0,0,0,0,0,1,0,0,0,1,0
54.0,49178.0,3.0,8490,0,0,0,0,0,1,0,0,0,1,0
54.0,49178.0,3.0,8490,0,0,0,0,0,1,0,0,0,1,0
55.0,39990.0,1.0,8490,0,0,0,0,0,1,0,0,0,1,0
55.0,41820.0,2.0,8490,0,0,0,0,0,1,0,0,0,1,0
54.0,49178.0,3.0,8490,0,0,0,0,0,1,0,0,0,1,0
54.0,49178.0,3.0,8490,0,0,0,0,0,1,0,0,0,1,0
55.0,38733.0,2.0,8490,0,0,0,0,0,1,0,0,0,1,0
55.0,43709.0,2.0,8490,0,0,0,0,0,1,0,0,0,1,0
55.0,23110.0,2.0,8490,0,0,0,0,0,1,0,0,0,1,0
55.0,32481.0,2.0,8490,0,0,0,0,0,1,0,0,0,1,0
55.0,38046.0,2.0,8490,0,0,0,0,0,1,0,0,0,1,0
55.0,48597.0,3.0,8490,0,0,0,0,0,1,0,0,0,1,0
54.0,39170.0,3.0,8490,0,0,0,0,0,1,0,0,0,1,0
55.0,69315.0,2.0,8490,0,0,0,0,0,1,0,0,0,1,0
66.0,49600.0,3.0,8490,0,0,0,0,0,1,0,0,0,1,0
54.0,39148.0,3.0,8490,0,0,0,0,0,1,0,0,0,1,0
54.0,48648.0,2.0,8500,0,0,0,0,0,1,0,0,0,1,0
54.0,51490.0,3.0,8490,0,0,0,0,0,1,0,0,0,1,0
54.0,50100.0,3.0,8490,0,0,0,0,0,1,0,0,0,1,0
54.0,42210.0,2.0,8490,0,0,0,0,0,1,0,0,0,1,0
55.0,56118.0,2.0,8490,0,0,0,0,0,1,0,0,0,1,0
55.0,52000.0,2.0,8500,0,0,0,0,0,1,0,0,0,1,0
55.0,77000.0,3.0,8499,0,0,0,0,0,1,0,0,0,1,0
55.0,76019.0,3.0,8499,0,0,0,0,0,1,0,0,0,1,0
55.0,93000.0,3.0,8499,0,0,0,0,0,1,0,0,0,1,0
66.0,37801.0,3.0,8499,0,0,0,0,0,1,0,0,0,1,0
66.0,45000.0,3.0,8499,0,0,0,0,0,1,0,0,0,1,0
56.0,86213.0,3.0,8490,0,0,0,0,0,1,0,0,0,1,0
55.0,95000.0,3.0,8490,0,0,0,0,0,1,0,0,0,1,0
54.0,33445.0,3.0,8490,0,0,0,0,0,1,0,0,0,1,0
55.0,78680.0,3.0,8490,0,0,0,0,0,1,0,0,0,1,0
54.0,25150.0,3.0,8490,0,0,0,0,0,1,0,0,0,1,0
67.0,143258.0,3.0,8490,0,0,0,0,0,1,0,0,0,1,0
55.0,83464.0,3.0,8490,0,0,0,0,0,1,0,0,0,1,0
54.0,11658.0,2.0,8490,0,0,0,0,0,1,0,0,0,1,0
56.0,99495.0,3.0,8490,0,0,0,0,0,1,0,0,0,1,0
54.0,42208.0,3.0,8490,0,0,0,0,0,1,0,0,0,1,0
66.0,81630.0,3.0,8480,0,0,0,0,0,1,0,0,0,1,0
55.0,49.0,1.0,8480,0,0,0,0,0,1,0,0,0,1,0
54.0,33000.0,1.0,8480,0,0,0,0,0,1,0,0,0,1,0
55.0,122617.0,3.0,8480,0,0,0,0,0,1,0,0,0,1,0
66.0,87860.0,3.0,8470,0,0,0,0,0,1,0,0,0,1,0
55.0,84000.0,3.0,8450,0,0,0,0,0,1,0,0,0,1,0
55.0,84500.0,3.0,8470,0,0,0,0,0,1,0,0,0,1,0
55.0,84000.0,3.0,8450,0,0,0,0,0,1,0,0,0,1,0
55.0,60000.0,3.0,8450,0,0,0,0,0,1,0,0,0,1,0
55.0,84000.0,3.0,8450,0,0,0,0,0,1,0,0,0,1,0
66.0,112372.0,3.0,8450,0,0,0,0,0,1,0,0,0,1,0
54.0,54000.0,2.0,8450,0,0,0,0,0,1,0,0,0,1,0
55.0,84000.0,3.0,8450,0,0,0,0,0,1,0,0,0,1,0
66.0,65372.0,2.0,8490,0,0,0,0,0,1,0,0,0,1,0
54.0,72049.0,3.0,8450,0,0,0,0,0,1,0,0,0,1,0
55.0,84000.0,3.0,8200,0,0,0,0,0,1,0,0,0,1,0
54.0,25290.0,2.0,8200,0,0,0,0,0,1,0,0,0,1,0
54.0,23300.0,3.0,8199,0,0,0,0,0,1,0,0,0,1,0
55.0,115000.0,2.0,8190,0,0,0,0,0,1,0,0,0,1,0
55.0,51304.0,2.0,8150,0,0,0,0,0,1,0,0,0,1,0
56.0,44023.0,3.0,8190,0,0,0,0,0,1,0,0,0,1,0
55.0,35774.0,2.0,8150,0,0,0,0,0,1,0,0,0,1,0
66.0,48260.0,3.0,8190,0,0,0,0,0,1,0,0,0,1,0
55.0,33285.0,2.0,8150,0,0,0,0,0,1,0,0,0,1,0
55.0,30012.0,2.0,8150,0,0,0,0,0,1,0,0,0,1,0
55.0,29766.0,2.0,8150,0,0,0,0,0,1,0,0,0,1,0
55.0,121226.0,3.0,8150,0,0,0,0,0,1,0,0,0,1,0
55.0,121226.0,3.0,8150,0,0,0,0,0,1,0,0,0,1,0
55.0,121226.0,3.0,8150,0,0,0,0,0,1,0,0,0,1,0
55.0,121226.0,3.0,8150,0,0,0,0,0,1,0,0,0,1,0
55.0,50052.0,2.0,8100,0,0,0,0,0,1,0,0,0,1,0
55.0,48072.0,2.0,8100,0,0,0,0,0,1,0,0,0,1,0
55.0,61000.0,3.0,8100,0,0,0,0,0,1,0,0,0,1,0
55.0,59679.0,2.0,8080,0,0,0,0,0,1,0,0,0,1,0
54.0,84000.0,3.0,8000,0,0,0,0,0,1,0,0,0,1,0
66.0,120500.0,3.0,8000,0,0,0,0,0,1,0,0,0,1,0
66.0,84108.0,3.0,7999,0,0,0,0,0,1,0,0,0,1,0
55.0,111645.0,3.0,7999,0,0,0,0,0,1,0,0,0,1,0
54.0,42780.0,3.0,7999,0,0,0,0,0,1,0,0,0,1,0
54.0,32000.0,2.0,7999,0,0,0,0,0,1,0,0,0,1,0
55.0,88000.0,3.0,7999,0,0,0,0,0,1,0,0,0,1,0
66.0,110003.0,3.0,7999,0,0,0,0,0,1,0,0,0,1,0
66.0,72945.0,3.0,7990,0,0,0,0,0,1,0,0,0,1,0
55.0,72573.0,3.0,8400,0,0,0,0,0,1,0,0,0,1,0
66.0,85800.0,3.0,7990,0,0,0,0,0,1,0,0,0,1,0
54.0,35305.0,3.0,8400,0,0,0,0,0,1,0,0,0,1,0
66.0,54000.0,3.0,8400,0,0,0,0,0,1,0,0,0,1,0
55.0,23000.0,2.0,8400,0,0,0,0,0,1,0,0,0,1,0
66.0,35000.0,3.0,8400,0,0,0,0,0,1,0,0,0,1,0
55.0,23000.0,2.0,8400,0,0,0,0,0,1,0,0,0,1,0
55.0,50000.0,3.0,8400,0,0,0,0,0,1,0,0,0,1,0
55.0,39414.0,3.0,8400,0,0,0,0,0,1,0,0,0,1,0
55.0,32536.0,3.0,8400,0,0,0,0,0,1,0,0,0,1,0
55.0,95000.0,3.0,8400,0,0,0,0,0,1,0,0,0,1,0
55.0,23000.0,2.0,8400,0,0,0,0,0,1,0,0,0,1,0
55.0,66000.0,2.0,8399,0,0,0,0,0,1,0,0,0,1,0
54.0,26743.0,3.0,8399,0,0,0,0,0,1,0,0,0,1,0
54.0,74000.0,3.0,8380,0,0,0,0,0,1,0,0,0,1,0
55.0,106000.0,3.0,7990,0,0,0,0,0,1,0,0,0,1,0
55.0,93921.0,3.0,8390,0,0,0,0,0,1,0,0,0,1,0
55.0,45000.0,3.0,8350,0,0,0,0,0,1,0,0,0,1,0
55.0,58356.0,3.0,7990,0,0,0,0,0,1,0,0,0,1,0
55.0,53000.0,2.0,7990,0,0,0,0,0,1,0,0,0,1,0
66.0,59000.0,3.0,8350,0,0,0,0,0,1,0,0,0,1,0
55.0,52000.0,3.0,7990,0,0,0,0,0,1,0,0,0,1,0
55.0,38329.0,3.0,7990,0,0,0,0,0,1,0,0,0,1,0
56.0,59171.0,2.0,7990,0,0,0,0,0,1,0,0,0,1,0
55.0,60632.0,2.0,7990,0,0,0,0,0,1,0,0,0,1,0
54.0,45000.0,3.0,8000,0,0,0,0,0,1,0,0,0,1,0
55.0,89000.0,3.0,8000,0,0,0,0,0,1,0,0,0,1,0
55.0,34264.0,2.0,7970,0,0,0,0,0,1,0,0,0,1,0
56.0,79980.0,3.0,7980,0,0,0,0,0,1,0,0,0,1,0
55.0,141600.0,3.0,7970,0,0,0,0,0,1,0,0,0,1,0
55.0,47870.0,2.0,7980,0,0,0,0,0,1,0,0,0,1,0
66.0,51064.0,1.0,7950,0,0,0,0,0,1,0,0,0,1,0
55.0,81000.0,3.0,7950,0,0,0,0,0,1,0,0,0,1,0
55.0,37800.0,3.0,7950,0,0,0,0,0,1,0,0,0,1,0
55.0,93000.0,3.0,7950,0,0,0,0,0,1,0,0,0,1,0
55.0,81000.0,3.0,7950,0,0,0,0,0,1,0,0,0,1,0
55.0,93000.0,3.0,7950,0,0,0,0,0,1,0,0,0,1,0
55.0,48000.0,3.0,7950,0,0,0,0,0,1,0,0,0,1,0
55.0,48000.0,3.0,7950,0,0,0,0,0,1,0,0,0,1,0
55.0,86000.0,2.0,7950,0,0,0,0,0,1,0,0,0,1,0
55.0,48000.0,3.0,7950,0,0,0,0,0,1,0,0,0,1,0
56.0,68900.0,3.0,7950,0,0,0,0,0,1,0,0,0,1,0
56.0,68900.0,3.0,7950,0,0,0,0,0,1,0,0,0,1,0
55.0,93000.0,3.0,7950,0,0,0,0,0,1,0,0,0,1,0
55.0,81000.0,3.0,7950,0,0,0,0,0,1,0,0,0,1,0
55.0,48000.0,3.0,7950,0,0,0,0,0,1,0,0,0,1,0
55.0,81000.0,3.0,7950,0,0,0,0,0,1,0,0,0,1,0
55.0,76000.0,2.0,7950,0,0,0,0,0,1,0,0,0,1,0
55.0,93000.0,3.0,7950,0,0,0,0,0,1,0,0,0,1,0
55.0,107291.0,3.0,7950,0,0,0,0,0,1,0,0,0,1,0
55.0,66000.0,3.0,7950,0,0,0,0,0,1,0,0,0,1,0
55.0,66000.0,3.0,7950,0,0,0,0,0,1,0,0,0,1,0
55.0,66000.0,3.0,7950,0,0,0,0,0,1,0,0,0,1,0
66.0,126000.0,3.0,7900,0,0,0,0,0,1,0,0,0,1,0
55.0,45206.0,2.0,7900,0,0,0,0,0,1,0,0,0,1,0
55.0,89000.0,3.0,7900,0,0,0,0,0,1,0,0,0,1,0
55.0,45206.0,2.0,7900,0,0,0,0,0,1,0,0,0,1,0
55.0,45206.0,2.0,7900,0,0,0,0,0,1,0,0,0,1,0
66.0,59000.0,3.0,7900,0,0,0,0,0,1,0,0,0,1,0
55.0,45206.0,2.0,7900,0,0,0,0,0,1,0,0,0,1,0
55.0,45206.0,2.0,7900,0,0,0,0,0,1,0,0,0,1,0
54.0,91000.0,3.0,7900,0,0,0,0,0,1,0,0,0,1,0
54.0,85300.0,3.0,7900,0,0,0,0,0,1,0,0,0,1,0
55.0,45206.0,2.0,7900,0,0,0,0,0,1,0,0,0,1,0
54.0,41000.0,2.0,7900,0,0,0,0,0,1,0,0,0,1,0
55.0,82000.0,2.0,7900,0,0,0,0,0,1,0,0,0,1,0
55.0,98000.0,3.0,7900,0,0,0,0,0,1,0,0,0,1,0
55.0,45000.0,3.0,7900,0,0,0,0,0,1,0,0,0,1,0
55.0,26255.0,2.0,7900,0,0,0,0,0,1,0,0,0,1,0
55.0,20971.0,2.0,7900,0,0,0,0,0,1,0,0,0,1,0
55.0,19282.0,2.0,7900,0,0,0,0,0,1,0,0,0,1,0
55.0,20971.0,2.0,7900,0,0,0,0,0,1,0,0,0,1,0
55.0,26255.0,2.0,7900,0,0,0,0,0,1,0,0,0,1,0
55.0,19282.0,2.0,7900,0,0,0,0,0,1,0,0,0,1,0
55.0,19282.0,2.0,7900,0,0,0,0,0,1,0,0,0,1,0
55.0,19282.0,2.0,7900,0,0,0,0,0,1,0,0,0,1,0
55.0,20971.0,2.0,7900,0,0,0,0,0,1,0,0,0,1,0
55.0,26255.0,2.0,7900,0,0,0,0,0,1,0,0,0,1,0
55.0,70000.0,3.0,7900,0,0,0,0,0,1,0,0,0,1,0
55.0,20971.0,2.0,7900,0,0,0,0,0,1,0,0,0,1,0
55.0,19282.0,2.0,7900,0,0,0,0,0,1,0,0,0,1,0
55.0,26255.0,2.0,7900,0,0,0,0,0,1,0,0,0,1,0
55.0,70000.0,3.0,7900,0,0,0,0,0,1,0,0,0,1,0
55.0,70000.0,3.0,7900,0,0,0,0,0,1,0,0,0,1,0
63.0,135050.0,3.0,7900,0,0,0,0,0,1,0,0,0,1,0
55.0,29671.0,3.0,7900,0,0,0,0,0,1,0,0,0,1,0
54.0,37000.0,3.0,7900,0,0,0,0,0,1,0,0,0,1,0
55.0,98694.0,3.0,7880,0,0,0,0,0,1,0,0,0,1,0
55.0,98694.0,3.0,7880,0,0,0,0,0,1,0,0,0,1,0
55.0,98694.0,3.0,7880,0,0,0,0,0,1,0,0,0,1,0
55.0,100000.0,3.0,7200,0,0,0,0,0,1,0,0,0,1,0
55.0,100000.0,3.0,7200,0,0,0,0,0,1,0,0,0,1,0
55.0,160000.0,3.0,7200,0,0,0,0,0,1,0,0,0,1,0
55.0,125210.0,3.0,7000,0,0,0,0,0,1,0,0,0,1,0
55.0,148000.0,3.0,7200,0,0,0,0,0,1,0,0,0,1,0
55.0,121328.0,3.0,7000,0,0,0,0,0,1,0,0,0,1,0
55.0,62147.0,2.0,6990,0,0,0,0,0,1,0,0,0,1,0
66.0,61000.0,3.0,6999,0,0,0,0,0,1,0,0,0,1,0
55.0,89263.0,3.0,6990,0,0,0,0,0,1,0,0,0,1,0
55.0,87816.0,3.0,6990,0,0,0,0,0,1,0,0,0,1,0
55.0,75954.0,3.0,6990,0,0,0,0,0,1,0,0,0,1,0
